Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
7532,3161994.881,12:55:28:178,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,8,15.3901,15.3901,3.7861,587.5819,401.8489,-,-,-,-,0.0000,0.0000,0.0000,-97.9389,-85.1721,664.3016,1093.7487,833.1487,-,-,-,-,-,-,-,-
7533,3162014.744,12:55:28:198,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,8,15.2217,15.2217,3.7443,578.9978,406.2954,-,-,-,-,0.0000,0.0000,0.0000,-97.8914,-85.1850,664.1214,1093.8664,833.1002,-,-,-,-,-,-,-,-
7534,3162034.631,12:55:28:218,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,8,15.6292,15.6292,3.8449,577.4878,416.4138,-,-,-,-,0.0000,0.0000,0.0000,-97.9637,-85.2514,664.4252,1093.9973,833.4730,-,-,-,-,-,-,-,-
7535,3162054.51,12:55:28:238,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,10,15.6453,15.6453,3.8538,579.9973,406.5464,-,-,-,-,0.0000,0.0000,0.0000,-98.1073,-85.4265,665.2805,1093.9375,833.5348,-,-,-,-,-,-,-,-
7536,3162074.374,12:55:28:257,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,9,15.9555,15.9555,3.9335,577.8476,427.3353,-,-,-,-,0.0000,0.0000,0.0000,-98.2006,-85.5367,665.9976,1093.8889,833.9510,-,-,-,-,-,-,-,-
7537,3162094.388,12:55:28:277,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,9,15.6338,15.6338,3.8586,576.3357,420.7862,-,-,-,-,0.0000,0.0000,0.0000,-98.2504,-85.6316,666.5865,1093.8781,833.8482,-,-,-,-,-,-,-,-
7538,3162114.246,12:55:28:297,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,9,15.6505,15.6505,3.8672,574.6557,398.2225,-,-,-,-,0.0000,0.0000,0.0000,-98.3395,-85.7293,667.3656,1093.7165,833.6531,-,-,-,-,-,-,-,-
7539,3162134.126,12:55:28:317,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,9,15.5389,15.5389,3.8392,574.7889,406.4020,-,-,-,-,0.0000,0.0000,0.0000,-98.2726,-85.6606,667.2591,1093.5074,833.5172,-,-,-,-,-,-,-,-
7540,3162153.997,12:55:28:337,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,9,15.8329,15.8329,3.9120,575.3333,416.2470,-,-,-,-,0.0000,0.0000,0.0000,-98.2802,-85.6342,667.4637,1093.4408,833.6466,-,-,-,-,-,-,-,-
7541,3162173.873,12:55:28:357,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,11,15.8079,15.8079,3.9052,590.4875,433.0906,-,-,-,-,0.0000,0.0000,0.0000,-98.2024,-85.7472,667.3217,1092.8313,834.2466,-,-,-,-,-,-,-,-
7542,3162193.759,12:55:28:377,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,10,15.7165,15.7165,3.8838,612.5780,468.9270,-,-,-,-,0.0000,0.0000,0.0000,-98.2399,-85.8185,667.4697,1092.7507,834.3656,-,-,-,-,-,-,-,-
7543,3162213.62,12:55:28:397,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,10,15.9227,15.9227,3.9350,613.4146,502.5215,-,-,-,-,0.0000,0.0000,0.0000,-98.2618,-85.8372,667.6204,1092.8138,834.7262,-,-,-,-,-,-,-,-
7544,3162233.502,12:55:28:417,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,10,16.1164,16.1164,3.9813,616.5530,510.1448,-,-,-,-,0.0000,0.0000,0.0000,-98.2573,-85.7897,667.4757,1092.9378,834.7852,-,-,-,-,-,-,-,-
7545,3162253.498,12:55:28:437,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,10,16.0963,16.0963,3.9758,615.5906,499.7302,-,-,-,-,0.0000,0.0000,0.0000,-98.2466,-85.7521,667.3656,1093.0598,834.7620,-,-,-,-,-,-,-,-
7546,3162273.372,12:55:28:456,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,10,16.0879,16.0879,3.9772,625.3231,508.3223,-,-,-,-,0.0000,0.0000,0.0000,-98.3799,-85.8052,667.9397,1093.1275,834.8936,-,-,-,-,-,-,-,-
7547,3162293.252,12:55:28:476,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,10,15.9356,15.9356,3.9416,629.5216,511.3696,-,-,-,-,0.0000,0.0000,0.0000,-98.4369,-85.8152,668.2091,1093.0684,834.6368,-,-,-,-,-,-,-,-
7548,3162313.12,12:55:28:496,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,10,15.5568,15.5568,3.8507,622.6189,512.0322,-,-,-,-,0.0000,0.0000,0.0000,-98.4769,-85.8494,668.4763,1093.4068,834.5898,-,-,-,-,-,-,-,-
7549,3162332.99,12:55:28:516,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,10,16.1926,16.1926,4.0076,630.5486,512.3412,-,-,-,-,0.0000,0.0000,0.0000,-98.5164,-85.8833,668.7489,1093.1006,834.7382,-,-,-,-,-,-,-,-
7550,3162352.868,12:55:28:536,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,10,16.1926,16.1926,4.0093,631.6610,516.5221,-,-,-,-,0.0000,0.0000,0.0000,-98.5586,-85.8994,669.0400,1093.1006,834.7382,-,-,-,-,-,-,-,-
7551,3162372.75,12:55:28:556,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,10,16.2422,16.2422,4.0228,634.0221,518.1013,-,-,-,-,0.0000,0.0000,0.0000,-98.5935,-85.9511,669.2712,1093.0442,834.8144,-,-,-,-,-,-,-,-
7552,3162392.622,12:55:28:576,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,12,15.7491,15.7491,3.9008,633.6021,484.4016,-,-,-,-,0.0000,0.0000,0.0000,-98.4916,-85.7986,669.0478,1092.7950,833.3780,-,-,-,-,-,-,-,-
7553,3162412.614,12:55:28:596,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,15.5990,15.5990,3.8647,636.3201,379.8478,-,-,-,-,0.0000,0.0000,0.0000,-98.4483,-85.7950,669.1578,1092.5108,832.6302,-,-,-,-,-,-,-,-
7554,3162432.5,12:55:28:616,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,15.8648,15.8648,3.9304,630.4539,376.8225,-,-,-,-,0.0000,0.0000,0.0000,-98.4231,-85.8707,669.2868,1092.6416,833.1699,-,-,-,-,-,-,-,-
7555,3162452.355,12:55:28:635,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,15.2898,15.2898,3.7904,635.0223,382.4160,-,-,-,-,0.0000,0.0000,0.0000,-98.4346,-85.8856,669.3906,1092.3041,832.6994,-,-,-,-,-,-,-,-
7556,3162472.246,12:55:28:655,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,16.0357,16.0357,3.9734,635.0359,394.0593,-,-,-,-,0.0000,0.0000,0.0000,-98.4516,-85.8983,669.4919,1092.5246,833.1625,-,-,-,-,-,-,-,-
7557,3162492.113,12:55:28:675,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,16.0518,16.0518,3.9777,636.2899,395.5658,-,-,-,-,0.0000,0.0000,0.0000,-98.5069,-85.8474,669.5490,1092.6087,832.9037,-,-,-,-,-,-,-,-
7558,3162511.99,12:55:28:695,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,15.8648,15.8648,3.9320,636.4304,364.6420,-,-,-,-,0.0000,0.0000,0.0000,-98.5476,-85.8289,669.5578,1092.7498,832.5162,-,-,-,-,-,-,-,-
7559,3162531.875,12:55:28:715,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,16.3989,16.3989,4.0631,639.6192,370.2729,-,-,-,-,0.0000,0.0000,0.0000,-98.5577,-85.8327,669.6286,1092.6310,832.8512,-,-,-,-,-,-,-,-
7560,3162551.739,12:55:28:735,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,15.9674,15.9674,3.9546,637.0797,394.9369,-,-,-,-,0.0000,0.0000,0.0000,-98.4881,-85.6923,669.1373,1092.8182,832.5158,-,-,-,-,-,-,-,-
7561,3162571.746,12:55:28:755,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,15.7985,15.7985,3.9119,637.2533,388.1420,-,-,-,-,0.0000,0.0000,0.0000,-98.4765,-85.6294,668.8892,1092.7672,832.3361,-,-,-,-,-,-,-,-
7562,3162591.61,12:55:28:775,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,16.1707,16.1707,4.0041,637.1991,395.0085,-,-,-,-,0.0000,0.0000,0.0000,-98.5679,-85.6688,669.1040,1093.0280,832.7032,-,-,-,-,-,-,-,-
7563,3162611.482,12:55:28:795,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,16.3484,16.3484,4.0488,641.5480,397.6763,-,-,-,-,0.0000,0.0000,0.0000,-98.5989,-85.6966,669.3102,1092.8790,832.9161,-,-,-,-,-,-,-,-
7564,3162631.371,12:55:28:814,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,16.1188,16.1188,3.9914,639.4894,394.6562,-,-,-,-,0.0000,0.0000,0.0000,-98.5477,-85.7270,669.0899,1093.0151,832.8016,-,-,-,-,-,-,-,-
7565,3162651.236,12:55:28:834,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,15.5559,15.5559,3.8505,639.8356,396.5806,-,-,-,-,0.0000,0.0000,0.0000,-98.4426,-85.7108,668.5187,1092.9608,832.6343,-,-,-,-,-,-,-,-
7566,3162671.12,12:55:28:854,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,15.9773,15.9773,3.9524,637.1999,400.8998,-,-,-,-,0.0000,0.0000,0.0000,-98.3939,-85.7097,668.3406,1093.0500,833.1667,-,-,-,-,-,-,-,-
7567,3162690.994,12:55:28:874,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,16.0611,16.0611,3.9735,637.0718,396.3723,-,-,-,-,0.0000,0.0000,0.0000,-98.4867,-85.7991,668.4341,1093.2183,833.1229,-,-,-,-,-,-,-,-
7568,3162710.865,12:55:28:894,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,16.3425,16.3425,4.0432,636.4669,400.1488,-,-,-,-,0.0000,0.0000,0.0000,-98.5085,-85.8381,668.5933,1093.1302,833.4247,-,-,-,-,-,-,-,-
7569,3162730.872,12:55:28:914,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,16.4558,16.4558,4.0741,636.8575,401.1886,-,-,-,-,0.0000,0.0000,0.0000,-98.6155,-85.9514,669.1128,1093.1249,833.7230,-,-,-,-,-,-,-,-
7570,3162750.752,12:55:28:934,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,16.3138,16.3138,4.0447,634.7434,402.0913,-,-,-,-,0.0000,0.0000,0.0000,-98.7829,-86.0886,669.9891,1093.2383,833.8037,-,-,-,-,-,-,-,-
7571,3162770.619,12:55:28:954,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,11,15.9411,15.9411,3.9537,637.5685,410.1185,-,-,-,-,0.0000,0.0000,0.0000,-98.8742,-86.1462,669.9942,1093.6114,834.1449,-,-,-,-,-,-,-,-
7572,3162790.489,12:55:28:974,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,13,16.3750,16.3750,4.0584,634.0706,431.4484,-,-,-,-,0.0000,0.0000,0.0000,-98.8539,-86.1466,669.7368,1094.0534,834.5315,-,-,-,-,-,-,-,-
7573,3162810.36,12:55:28:993,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.2021,16.2021,4.0146,634.6547,458.0838,-,-,-,-,0.0000,0.0000,0.0000,-98.8184,-86.1154,669.4939,1093.7901,834.5983,-,-,-,-,-,-,-,-
7574,3162830.24,12:55:29:013,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.4171,16.4171,4.0658,632.5653,457.2769,-,-,-,-,0.0000,0.0000,0.0000,-98.7841,-86.0853,669.2606,1094.0465,834.6786,-,-,-,-,-,-,-,-
7575,3162850.11,12:55:29:033,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.6124,16.6124,4.1122,630.9710,462.1699,-,-,-,-,0.0000,0.0000,0.0000,-98.7511,-86.0566,669.0381,1094.1152,834.7455,-,-,-,-,-,-,-,-
7576,3162869.992,12:55:29:053,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.4171,16.4171,4.0631,629.3160,463.9395,-,-,-,-,0.0000,0.0000,0.0000,-98.7196,-86.0290,668.8246,1094.0465,834.6786,-,-,-,-,-,-,-,-
7577,3162889.989,12:55:29:073,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.0799,16.0799,3.9795,629.6344,455.7197,-,-,-,-,0.0000,0.0000,0.0000,-98.6890,-86.0025,668.6176,1094.1641,834.5153,-,-,-,-,-,-,-,-
7578,3162909.855,12:55:29:093,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.0999,16.0999,3.9832,627.9794,459.8467,-,-,-,-,0.0000,0.0000,0.0000,-98.6597,-85.9769,668.4202,1094.1735,834.5330,-,-,-,-,-,-,-,-
7579,3162929.742,12:55:29:113,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.5351,16.5351,4.0883,626.0038,457.4262,-,-,-,-,0.0000,0.0000,0.0000,-98.6317,-85.9525,668.2307,1094.1793,834.3139,-,-,-,-,-,-,-,-
7580,3162949.603,12:55:29:133,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.2179,16.2179,4.0097,625.0339,457.0949,-,-,-,-,0.0000,0.0000,0.0000,-98.6002,-85.9262,668.0293,1093.7214,834.2692,-,-,-,-,-,-,-,-
7581,3162969.496,12:55:29:153,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.6214,16.6214,4.1090,625.3101,467.1738,-,-,-,-,0.0000,0.0000,0.0000,-98.5620,-85.9292,668.1787,1093.6480,834.5521,-,-,-,-,-,-,-,-
7582,3162989.379,12:55:29:172,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.4189,16.4189,4.0588,624.7217,464.8255,-,-,-,-,0.0000,0.0000,0.0000,-98.5018,-85.8937,668.0511,1093.3851,834.2940,-,-,-,-,-,-,-,-
7583,3163009.236,12:55:29:192,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.5660,16.5660,4.0932,621.4897,462.2078,-,-,-,-,0.0000,0.0000,0.0000,-98.3633,-85.8793,667.8346,1093.4097,834.2672,-,-,-,-,-,-,-,-
7584,3163029.238,12:55:29:212,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.4623,16.4623,4.0669,618.9595,466.6773,-,-,-,-,0.0000,0.0000,0.0000,-98.2879,-85.8801,667.6649,1093.0946,834.5858,-,-,-,-,-,-,-,-
7585,3163049.105,12:55:29:232,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.2594,16.2594,4.0164,620.4248,462.7181,-,-,-,-,0.0000,0.0000,0.0000,-98.2641,-85.8601,667.5035,1092.9501,834.6936,-,-,-,-,-,-,-,-
7586,3163068.991,12:55:29:252,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.4731,16.4731,4.0696,616.0664,462.7493,-,-,-,-,0.0000,0.0000,0.0000,-98.1914,-85.9292,667.6946,1092.8214,834.8827,-,-,-,-,-,-,-,-
7587,3163088.859,12:55:29:272,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.6406,16.6406,4.1117,614.9019,465.3385,-,-,-,-,0.0000,0.0000,0.0000,-98.2135,-85.9537,667.8903,1092.6854,835.0001,-,-,-,-,-,-,-,-
7588,3163108.735,12:55:29:292,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.4218,16.4218,4.0593,611.1085,462.0883,-,-,-,-,0.0000,0.0000,0.0000,-98.2372,-85.9758,668.0611,1092.7376,834.9464,-,-,-,-,-,-,-,-
7589,3163128.634,12:55:29:312,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,16.2630,16.2630,4.0189,610.3534,466.8622,-,-,-,-,0.0000,0.0000,0.0000,-98.1701,-85.9175,667.7825,1092.6629,834.9131,-,-,-,-,-,-,-,-
7590,3163148.48,12:55:29:332,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,15.4650,15.4650,3.8222,610.3226,465.6389,-,-,-,-,0.0000,0.0000,0.0000,-98.1081,-85.8652,667.4397,1092.5074,834.4019,-,-,-,-,-,-,-,-
7591,3163168.363,12:55:29:351,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,12,15.7437,15.7437,3.8894,608.5476,468.3281,-,-,-,-,0.0000,0.0000,0.0000,-98.0561,-85.7951,667.3138,1092.3324,834.3164,-,-,-,-,-,-,-,-
7592,3163188.359,12:55:29:371,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,14,15.3747,15.3747,3.8010,614.5029,461.9841,-,-,-,-,0.0000,0.0000,0.0000,-98.0851,-85.7362,667.5973,1091.9564,833.7783,-,-,-,-,-,-,-,-
7593,3163208.233,12:55:29:391,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,14,15.7801,15.7801,3.8990,610.3574,557.7462,-,-,-,-,0.0000,0.0000,0.0000,-97.9947,-85.8506,667.4470,1091.8467,835.3541,-,-,-,-,-,-,-,-
7594,3163228.112,12:55:29:411,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,13,15.5814,15.5814,3.8527,617.0018,763.2177,-,-,-,-,0.0000,0.0000,0.0000,-97.9107,-86.0949,667.8094,1091.2714,837.7827,-,-,-,-,-,-,-,-
7595,3163247.982,12:55:29:431,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,13,15.3182,15.3182,3.7882,635.4393,742.2580,-,-,-,-,0.0000,0.0000,0.0000,-97.9365,-86.1123,667.7575,1091.2484,837.7463,-,-,-,-,-,-,-,-
7596,3163267.863,12:55:29:451,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,13,15.3242,15.3242,3.7916,626.3100,760.1855,-,-,-,-,0.0000,0.0000,0.0000,-97.9555,-86.1351,668.1100,1091.3502,837.8171,-,-,-,-,-,-,-,-
7597,3163287.737,12:55:29:471,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,13,15.3757,15.3757,3.8040,620.8148,761.8542,-,-,-,-,0.0000,0.0000,0.0000,-97.9136,-86.1300,668.0764,1091.3115,837.9005,-,-,-,-,-,-,-,-
7598,3163307.606,12:55:29:491,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,13,15.3485,15.3485,3.7967,625.4640,760.0982,-,-,-,-,0.0000,0.0000,0.0000,-97.8547,-86.1555,667.9601,1091.1603,837.8674,-,-,-,-,-,-,-,-
7599,3163327.487,12:55:29:511,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,13,15.7874,15.7874,3.9029,630.2311,746.2793,-,-,-,-,0.0000,0.0000,0.0000,-97.7888,-86.1555,667.8156,1091.1021,837.5959,-,-,-,-,-,-,-,-
7600,3163347.477,12:55:29:531,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,13,15.0782,15.0782,3.7305,637.1634,751.7682,-,-,-,-,0.0000,0.0000,0.0000,-97.7891,-86.1398,667.9361,1090.5605,837.8998,-,-,-,-,-,-,-,-
7601,3163367.361,12:55:29:550,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,13,15.1884,15.1884,3.7582,647.3935,749.3144,-,-,-,-,0.0000,0.0000,0.0000,-97.8077,-86.1520,668.0764,1090.5891,837.7205,-,-,-,-,-,-,-,-
7602,3163387.227,12:55:29:570,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,13,15.3515,15.3515,3.7972,653.5220,748.0972,-,-,-,-,0.0000,0.0000,0.0000,-97.7699,-86.0654,667.9420,1090.4795,837.5300,-,-,-,-,-,-,-,-
7603,3163407.106,12:55:29:590,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,13,15.5442,15.5442,3.8458,646.5521,754.0517,-,-,-,-,0.0000,0.0000,0.0000,-97.7839,-86.0690,668.2203,1090.5505,837.4928,-,-,-,-,-,-,-,-
7604,3163426.986,12:55:29:610,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,13,15.4895,15.4895,3.8337,645.9227,757.7322,-,-,-,-,0.0000,0.0000,0.0000,-97.7707,-86.0477,668.4622,1090.6247,837.3989,-,-,-,-,-,-,-,-
7605,3163446.851,12:55:29:630,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,15,15.5965,15.5965,3.8614,645.1803,765.4929,-,-,-,-,0.0000,0.0000,0.0000,-97.8073,-86.0798,668.7292,1090.5030,837.4972,-,-,-,-,-,-,-,-
7606,3163466.734,12:55:29:650,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.7017,15.7017,3.8889,647.8602,821.1467,-,-,-,-,0.0000,0.0000,0.0000,-97.7841,-86.1670,669.0520,1090.0123,838.2869,-,-,-,-,-,-,-,-
7607,3163486.591,12:55:29:670,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.4921,15.4921,3.8397,646.1207,784.1918,-,-,-,-,0.0000,0.0000,0.0000,-97.8341,-86.2092,669.3930,1090.2216,837.8567,-,-,-,-,-,-,-,-
7608,3163506.605,12:55:29:690,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.5583,15.5583,3.8578,649.7947,789.7527,-,-,-,-,0.0000,0.0000,0.0000,-97.8834,-86.2517,669.7343,1090.0282,837.7538,-,-,-,-,-,-,-,-
7609,3163526.485,12:55:29:710,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.4405,15.4405,3.8320,647.2981,802.4777,-,-,-,-,0.0000,0.0000,0.0000,-97.9734,-86.3154,670.2644,1090.3525,837.9782,-,-,-,-,-,-,-,-
7610,3163546.35,12:55:29:729,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.3980,15.3980,3.8241,653.4362,809.5008,-,-,-,-,0.0000,0.0000,0.0000,-98.0785,-86.3317,670.7044,1090.2212,837.8283,-,-,-,-,-,-,-,-
7611,3163566.234,12:55:29:749,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.5651,15.5651,3.8662,653.0419,807.9824,-,-,-,-,0.0000,0.0000,0.0000,-98.1243,-86.3581,670.8968,1090.2949,837.8420,-,-,-,-,-,-,-,-
7612,3163586.092,12:55:29:769,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.4918,15.4918,3.8515,654.1523,802.7039,-,-,-,-,0.0000,0.0000,0.0000,-98.2302,-86.4611,671.4541,1090.2771,837.7965,-,-,-,-,-,-,-,-
7613,3163605.979,12:55:29:789,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.4596,15.4596,3.8423,658.9121,797.3213,-,-,-,-,0.0000,0.0000,0.0000,-98.2488,-86.4858,671.2247,1090.2798,837.9177,-,-,-,-,-,-,-,-
